,order_id,order_line,order_date,model,quantity,price,total_price,bikeshop_name,location,category_1,category_2,frame_material,city,state
6333,817,11,2013-05-07,CAAD12 Red,1,3200,3200,Pittsburgh Mountain Machines,"Pittsburgh, PA",Road,Elite Road,Aluminum,Pittsburgh,PA
6334,817,12,2013-05-07,Fat CAAD2,2,2130,4260,Pittsburgh Mountain Machines,"Pittsburgh, PA",Mountain,Fat Bike,Aluminum,Pittsburgh,PA
6335,817,13,2013-05-07,Scalpel 29 Carbon Race,1,6390,6390,Pittsburgh Mountain Machines,"Pittsburgh, PA",Mountain,Cross Country Race,Carbon,Pittsburgh,PA
6336,817,14,2013-05-07,Supersix Evo Hi-Mod Utegra,1,4260,4260,Pittsburgh Mountain Machines,"Pittsburgh, PA",Road,Elite Road,Carbon,Pittsburgh,PA
6337,818,1,2013-05-07,Trail 2,1,1350,1350,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
6338,818,2,2013-05-07,Habit 4,1,2880,2880,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
6339,819,1,2013-05-08,Beast of the East 1,1,2770,2770,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
6340,819,2,2013-05-08,Bad Habit 2,1,2660,2660,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
6341,819,3,2013-05-08,Scalpel-Si 5,1,3200,3200,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
6342,819,4,2013-05-08,Scalpel-Si Hi-Mod 1,1,7460,7460,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
6343,819,5,2013-05-08,Supersix Evo Tiagra,1,1840,1840,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon,Denver,CO
6344,819,6,2013-05-08,Synapse Disc 105,1,1570,1570,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Aluminum,Denver,CO
6345,819,7,2013-05-08,SuperX Rival CX1,2,1750,3500,Denver Bike Shop,"Denver, CO",Road,Cyclocross,Carbon,Denver,CO
6346,819,8,2013-05-08,Synapse Carbon Disc 105,4,2660,10640,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon,Denver,CO
6347,819,9,2013-05-08,Slice 105,1,1950,1950,Denver Bike Shop,"Denver, CO",Road,Triathalon,Carbon,Denver,CO
6348,819,10,2013-05-08,Beast of the East 3,1,1620,1620,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
6349,820,1,2013-05-08,Trail 5,1,815,815,New Orleans Velocipedes,"New Orleans, LA",Mountain,Sport,Aluminum,New Orleans,LA
6350,820,2,2013-05-08,Supersix Evo Hi-Mod Dura Ace 1,1,7990,7990,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA
6351,821,1,2013-05-09,F-Si 3,2,1840,3680,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum,Phoenix,AZ
6352,821,2,2013-05-09,Scalpel-Si Carbon 2,1,6390,6390,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ
6353,821,3,2013-05-09,F-Si Carbon 4,2,2880,5760,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ
6354,821,4,2013-05-09,F-Si Hi-Mod 1,1,6390,6390,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ
6355,821,5,2013-05-09,Jekyll Carbon 4,1,3200,3200,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Over Mountain,Carbon,Phoenix,AZ
6356,821,6,2013-05-09,Fat CAAD2,1,2130,2130,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Fat Bike,Aluminum,Phoenix,AZ
6357,821,7,2013-05-09,Synapse Disc Adventure,1,2130,2130,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Aluminum,Phoenix,AZ
6358,821,8,2013-05-09,Habit Carbon 3,1,3730,3730,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Carbon,Phoenix,AZ
6359,821,9,2013-05-09,CAAD8 Claris,1,815,815,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
6360,821,10,2013-05-09,Trigger Carbon 2,1,5970,5970,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Over Mountain,Carbon,Phoenix,AZ
6361,821,11,2013-05-09,SuperX Ultegra,6,2450,14700,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ
6362,821,12,2013-05-09,Habit Hi-Mod Black Inc.,1,12250,12250,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Carbon,Phoenix,AZ
6363,821,13,2013-05-09,CAAD Disc Ultegra,1,2660,2660,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
6364,821,14,2013-05-09,Synapse Carbon Ultegra 4,1,2660,2660,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon,Phoenix,AZ
6365,821,15,2013-05-09,CAAD12 Red,1,3200,3200,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
6366,821,16,2013-05-09,Trail 3,2,1080,2160,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ
6367,821,17,2013-05-09,Synapse Carbon Disc Ultegra D12,1,4800,4800,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon,Phoenix,AZ
6368,822,1,2013-05-09,Trail 1,1,1520,1520,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ
6369,822,2,2013-05-09,Supersix Evo Black Inc.,1,12790,12790,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Carbon,Phoenix,AZ
6370,822,3,2013-05-09,Catalyst 2,1,585,585,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ
6371,823,1,2013-05-09,Trigger Carbon 3,2,3730,7460,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
6372,823,2,2013-05-09,F-Si Hi-Mod Team,1,9060,9060,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
6373,823,3,2013-05-09,Trigger Carbon 4,1,3200,3200,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
6374,823,4,2013-05-09,Beast of the East 2,1,2130,2130,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Aluminum,Ithaca,NY
6375,823,5,2013-05-09,Scalpel-Si Carbon 3,1,5330,5330,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
6376,824,1,2013-05-09,Synapse Carbon Ultegra 3,1,3200,3200,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon,Denver,CO
6377,824,2,2013-05-09,CAAD12 Red,1,3200,3200,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
6378,824,3,2013-05-09,Synapse Carbon Ultegra 4,1,2660,2660,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon,Denver,CO
6379,824,4,2013-05-09,Scalpel 29 Carbon Race,1,6390,6390,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
6380,824,5,2013-05-09,Scalpel-Si Carbon 2,2,6390,12780,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
6381,824,6,2013-05-09,Catalyst 3,1,480,480,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
6382,824,7,2013-05-09,Fat CAAD2,1,2130,2130,Denver Bike Shop,"Denver, CO",Mountain,Fat Bike,Aluminum,Denver,CO
6383,824,8,2013-05-09,Trail 1,2,1520,3040,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
6384,824,9,2013-05-09,CAAD12 Ultegra,1,2240,2240,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
6385,824,10,2013-05-09,Catalyst 2,1,585,585,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
6386,824,11,2013-05-09,Trigger Carbon 1,1,8200,8200,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
6387,824,12,2013-05-09,Slice 105,1,1950,1950,Denver Bike Shop,"Denver, CO",Road,Triathalon,Carbon,Denver,CO
6388,824,13,2013-05-09,Scalpel-Si Hi-Mod 1,1,7460,7460,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
6389,824,14,2013-05-09,CAAD8 105,1,1410,1410,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
6390,824,15,2013-05-09,CAAD Disc Ultegra,1,2660,2660,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
6391,824,16,2013-05-09,SuperX Rival CX1,1,1750,1750,Denver Bike Shop,"Denver, CO",Road,Cyclocross,Carbon,Denver,CO
6392,824,17,2013-05-09,Supersix Evo Red,2,3940,7880,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon,Denver,CO
6393,824,18,2013-05-09,Slice Ultegra D12,1,3200,3200,Denver Bike Shop,"Denver, CO",Road,Triathalon,Carbon,Denver,CO
6394,824,19,2013-05-09,Supersix Evo Tiagra,1,1840,1840,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon,Denver,CO
6395,824,20,2013-05-09,Scalpel-Si Carbon 3,1,5330,5330,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
6396,824,21,2013-05-09,F-Si Carbon 4,1,2880,2880,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
6397,825,1,2013-05-10,Supersix Evo Ultegra 4,1,2660,2660,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon,Denver,CO
6398,825,2,2013-05-10,SuperX 105,3,1960,5880,Denver Bike Shop,"Denver, CO",Road,Cyclocross,Carbon,Denver,CO
6399,825,3,2013-05-10,Jekyll Carbon 4,1,3200,3200,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
6400,825,4,2013-05-10,Trigger Carbon 2,1,5970,5970,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
6401,825,5,2013-05-10,F-Si 1,2,2340,4680,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
6402,825,6,2013-05-10,Jekyll Carbon 2,1,6070,6070,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
6403,825,7,2013-05-10,Bad Habit 2,1,2660,2660,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
6404,825,8,2013-05-10,Jekyll Carbon 3,1,3840,3840,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
6405,825,9,2013-05-10,Trigger Carbon 1,2,8200,16400,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
6406,825,10,2013-05-10,Habit 4,1,2880,2880,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
6407,825,11,2013-05-10,F-Si 2,1,2060,2060,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
6408,825,12,2013-05-10,Habit Carbon SE,2,4480,8960,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO
6409,825,13,2013-05-10,Scalpel-Si Race,1,9060,9060,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
6410,825,14,2013-05-10,Catalyst 1,1,705,705,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
6411,825,15,2013-05-10,Habit 5,1,2340,2340,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
6412,825,16,2013-05-10,CAAD12 Ultegra,1,2240,2240,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
6413,825,17,2013-05-10,CAAD8 Tiagra,1,1250,1250,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
6414,825,18,2013-05-10,Beast of the East 2,1,2130,2130,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
6415,825,19,2013-05-10,Scalpel-Si Carbon 2,1,6390,6390,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
6416,825,20,2013-05-10,Scalpel-Si Carbon 3,1,5330,5330,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
6417,825,21,2013-05-10,SuperX Rival CX1,1,1750,1750,Denver Bike Shop,"Denver, CO",Road,Cyclocross,Carbon,Denver,CO
6418,825,22,2013-05-10,CAAD12 Black Inc,1,5860,5860,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
6419,825,23,2013-05-10,Scalpel 29 Carbon 3,1,4260,4260,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
6420,825,24,2013-05-10,Jekyll Carbon 1,1,7990,7990,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
6421,826,1,2013-05-10,Fat CAAD2,1,2130,2130,Kansas City 29ers,"Kansas City, KS",Mountain,Fat Bike,Aluminum,Kansas City,KS
6422,826,2,2013-05-10,Synapse Disc 105,1,1570,1570,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Aluminum,Kansas City,KS
6423,826,3,2013-05-10,Beast of the East 1,1,2770,2770,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
6424,826,4,2013-05-10,Trail 1,2,1520,3040,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
6425,826,5,2013-05-10,Scalpel-Si Black Inc.,1,12790,12790,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
6426,826,6,2013-05-10,Slice Ultegra D12,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon,Kansas City,KS
6427,826,7,2013-05-10,Catalyst 2,1,585,585,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
6428,826,8,2013-05-10,Scalpel 29 Carbon 3,1,4260,4260,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
6429,826,9,2013-05-10,Scalpel 29 4,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
6430,826,10,2013-05-10,Scalpel-Si 5,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
6431,826,11,2013-05-10,Trigger Carbon 4,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
6432,826,12,2013-05-10,CAAD8 Sora,1,1030,1030,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
6433,826,13,2013-05-10,F-Si 3,1,1840,1840,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
6434,826,14,2013-05-10,Synapse Carbon Ultegra 4,1,2660,2660,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Carbon,Kansas City,KS
6435,826,15,2013-05-10,Trail 3,1,1080,1080,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
6436,826,16,2013-05-10,F-Si Black Inc.,1,11190,11190,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
6437,826,17,2013-05-10,Scalpel-Si Carbon 2,1,6390,6390,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
6438,827,1,2013-05-10,CAAD12 Black Inc,1,5860,5860,San Francisco Cruisers,"San Francisco, CA",Road,Elite Road,Aluminum,San Francisco,CA
6439,827,2,2013-05-10,Supersix Evo Ultegra 3,1,3200,3200,San Francisco Cruisers,"San Francisco, CA",Road,Elite Road,Carbon,San Francisco,CA
6440,827,3,2013-05-10,Supersix Evo Black Inc.,3,12790,38370,San Francisco Cruisers,"San Francisco, CA",Road,Elite Road,Carbon,San Francisco,CA
6441,828,1,2013-05-10,F-Si 1,1,2340,2340,Miami Race Equipment,"Miami, FL",Mountain,Cross Country Race,Aluminum,Miami,FL
6442,828,2,2013-05-10,Synapse Carbon 105,1,2240,2240,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Carbon,Miami,FL
6443,829,1,2013-05-13,Synapse Disc 105,3,1570,4710,Seattle Race Equipment,"Seattle, WA",Road,Endurance Road,Aluminum,Seattle,WA
6444,829,2,2013-05-13,Synapse Carbon Disc Ultegra D12,1,4800,4800,Seattle Race Equipment,"Seattle, WA",Road,Endurance Road,Carbon,Seattle,WA
6445,829,3,2013-05-13,CAAD12 Red,1,3200,3200,Seattle Race Equipment,"Seattle, WA",Road,Elite Road,Aluminum,Seattle,WA
6446,830,1,2013-05-14,Synapse Hi-Mod Disc Red,1,7460,7460,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA
6447,830,2,2013-05-14,Habit 5,1,2340,2340,New Orleans Velocipedes,"New Orleans, LA",Mountain,Trail,Aluminum,New Orleans,LA
6448,830,3,2013-05-14,F-Si 1,1,2340,2340,New Orleans Velocipedes,"New Orleans, LA",Mountain,Cross Country Race,Aluminum,New Orleans,LA
6449,830,4,2013-05-14,Supersix Evo Tiagra,1,1840,1840,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA
6450,830,5,2013-05-14,CAAD8 105,4,1410,5640,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum,New Orleans,LA
6451,830,6,2013-05-14,Synapse Hi-Mod Disc Black Inc.,1,9590,9590,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA
6452,830,7,2013-05-14,Synapse Carbon Disc Ultegra D12,1,4800,4800,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA
6453,830,8,2013-05-14,Supersix Evo Hi-Mod Dura Ace 2,1,5330,5330,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA
6454,830,9,2013-05-14,Jekyll Carbon 4,1,3200,3200,New Orleans Velocipedes,"New Orleans, LA",Mountain,Over Mountain,Carbon,New Orleans,LA
6455,830,10,2013-05-14,Slice Hi-Mod Black Inc.,1,7000,7000,New Orleans Velocipedes,"New Orleans, LA",Road,Triathalon,Carbon,New Orleans,LA
6456,830,11,2013-05-14,Trail 2,1,1350,1350,New Orleans Velocipedes,"New Orleans, LA",Mountain,Sport,Aluminum,New Orleans,LA
6457,830,12,2013-05-14,SuperX Ultegra,2,2450,4900,New Orleans Velocipedes,"New Orleans, LA",Road,Cyclocross,Carbon,New Orleans,LA
6458,830,13,2013-05-14,Catalyst 4,1,415,415,New Orleans Velocipedes,"New Orleans, LA",Mountain,Sport,Aluminum,New Orleans,LA
6459,830,14,2013-05-14,Beast of the East 2,1,2130,2130,New Orleans Velocipedes,"New Orleans, LA",Mountain,Trail,Aluminum,New Orleans,LA
6460,830,15,2013-05-14,F-Si 2,1,2060,2060,New Orleans Velocipedes,"New Orleans, LA",Mountain,Cross Country Race,Aluminum,New Orleans,LA
6461,830,16,2013-05-14,CAAD Disc Ultegra,1,2660,2660,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum,New Orleans,LA
6462,830,17,2013-05-14,Synapse Carbon 105,1,2240,2240,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA
6463,830,18,2013-05-14,Syapse Carbon Tiagra,2,1840,3680,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA
6464,830,19,2013-05-14,SuperX Hi-Mod CX1,1,3500,3500,New Orleans Velocipedes,"New Orleans, LA",Road,Cyclocross,Carbon,New Orleans,LA
6465,830,20,2013-05-14,Slice 105,1,1950,1950,New Orleans Velocipedes,"New Orleans, LA",Road,Triathalon,Carbon,New Orleans,LA
6466,830,21,2013-05-14,Synapse Disc Adventure,3,2130,6390,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Aluminum,New Orleans,LA
6467,831,1,2013-05-14,CAAD12 Disc Dura Ace,1,4260,4260,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
6468,831,2,2013-05-14,Habit 6,1,1950,1950,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Trail,Aluminum,Oklahoma City,OK
6469,832,1,2013-05-14,Fat CAAD1,1,3730,3730,Tampa 29ers,"Tampa, FL",Mountain,Fat Bike,Aluminum,Tampa,FL
6470,832,2,2013-05-14,Scalpel 29 Carbon 3,1,4260,4260,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL
6471,832,3,2013-05-14,Scalpel-Si 5,1,3200,3200,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Aluminum,Tampa,FL
6472,832,4,2013-05-14,Habit Carbon 1,1,7460,7460,Tampa 29ers,"Tampa, FL",Mountain,Trail,Carbon,Tampa,FL
6473,832,5,2013-05-14,F-Si 1,1,2340,2340,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Aluminum,Tampa,FL
6474,832,6,2013-05-14,F-Si Black Inc.,1,11190,11190,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL
6475,833,1,2013-05-15,Catalyst 4,1,415,415,Nashville Cruisers,"Nashville, TN",Mountain,Sport,Aluminum,Nashville,TN
6476,833,2,2013-05-15,CAAD8 Sora,1,1030,1030,Nashville Cruisers,"Nashville, TN",Road,Elite Road,Aluminum,Nashville,TN
6477,833,3,2013-05-15,Beast of the East 3,1,1620,1620,Nashville Cruisers,"Nashville, TN",Mountain,Trail,Aluminum,Nashville,TN
6478,833,4,2013-05-15,Catalyst 2,1,585,585,Nashville Cruisers,"Nashville, TN",Mountain,Sport,Aluminum,Nashville,TN
6479,833,5,2013-05-15,Trail 4,1,980,980,Nashville Cruisers,"Nashville, TN",Mountain,Sport,Aluminum,Nashville,TN
6480,833,6,2013-05-15,SuperX 105,1,1960,1960,Nashville Cruisers,"Nashville, TN",Road,Cyclocross,Carbon,Nashville,TN
6481,833,7,2013-05-15,CAAD8 Tiagra,1,1250,1250,Nashville Cruisers,"Nashville, TN",Road,Elite Road,Aluminum,Nashville,TN
6482,834,1,2013-05-15,CAAD8 Sora,4,1030,4120,Indianapolis Velocipedes,"Indianapolis, IN",Road,Elite Road,Aluminum,Indianapolis,IN
6483,834,2,2013-05-15,Synapse Hi-Mod Dura Ace,1,5860,5860,Indianapolis Velocipedes,"Indianapolis, IN",Road,Endurance Road,Carbon,Indianapolis,IN
6484,834,3,2013-05-15,Synapse Hi-Mod Disc Red,1,7460,7460,Indianapolis Velocipedes,"Indianapolis, IN",Road,Endurance Road,Carbon,Indianapolis,IN
6485,834,4,2013-05-15,F-Si 1,1,2340,2340,Indianapolis Velocipedes,"Indianapolis, IN",Mountain,Cross Country Race,Aluminum,Indianapolis,IN
6486,834,5,2013-05-15,Synapse Carbon Disc 105,1,2660,2660,Indianapolis Velocipedes,"Indianapolis, IN",Road,Endurance Road,Carbon,Indianapolis,IN
6487,834,6,2013-05-15,CAAD8 105,1,1410,1410,Indianapolis Velocipedes,"Indianapolis, IN",Road,Elite Road,Aluminum,Indianapolis,IN
6488,834,7,2013-05-15,Fat CAAD2,1,2130,2130,Indianapolis Velocipedes,"Indianapolis, IN",Mountain,Fat Bike,Aluminum,Indianapolis,IN
6489,834,8,2013-05-15,Supersix Evo Red,3,3940,11820,Indianapolis Velocipedes,"Indianapolis, IN",Road,Elite Road,Carbon,Indianapolis,IN
6490,834,9,2013-05-15,Supersix Evo 105,3,2240,6720,Indianapolis Velocipedes,"Indianapolis, IN",Road,Elite Road,Carbon,Indianapolis,IN
6491,834,10,2013-05-15,Synapse Carbon 105,1,2240,2240,Indianapolis Velocipedes,"Indianapolis, IN",Road,Endurance Road,Carbon,Indianapolis,IN
6492,835,1,2013-05-15,Habit 6,2,1950,3900,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
6493,836,1,2013-05-15,Catalyst 4,1,415,415,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
6494,836,2,2013-05-15,Trigger Carbon 3,1,3730,3730,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
6495,836,3,2013-05-15,Scalpel-Si Hi-Mod 1,1,7460,7460,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
6496,836,4,2013-05-15,Trail 2,1,1350,1350,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
6497,837,1,2013-05-16,Synapse Sora,1,1030,1030,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Aluminum,Kansas City,KS
6498,837,2,2013-05-16,Supersix Evo Red,1,3940,3940,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS
6499,837,3,2013-05-16,Supersix Evo Ultegra 3,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS
6500,838,1,2013-05-16,CAAD8 Claris,1,815,815,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
6501,838,2,2013-05-16,Habit 6,1,1950,1950,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
6502,838,3,2013-05-16,Jekyll Carbon 1,1,7990,7990,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
6503,838,4,2013-05-16,Scalpel-Si 5,3,3200,9600,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
6504,838,5,2013-05-16,Habit Carbon 3,1,3730,3730,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS
6505,839,1,2013-05-16,Trigger Carbon 2,2,5970,11940,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
6506,840,1,2013-05-17,Trail 1,1,1520,1520,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
6507,840,2,2013-05-17,Scalpel-Si Black Inc.,1,12790,12790,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
6508,840,3,2013-05-17,Jekyll Carbon 4,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
6509,840,4,2013-05-17,CAAD8 Tiagra,1,1250,1250,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
6510,840,5,2013-05-17,CAAD8 105,1,1410,1410,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
6511,841,1,2013-05-17,Scalpel 29 Carbon 2,3,5330,15990,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
